"nombre_actor";"apellidos_actor";"titulo_pelicula";"anio_pelicula";"es_protagonista"
"REESE";"KILMER";"BEHAVIOR RUNAWAY";"2006";"0"
"REESE";"KILMER";"BENEATH RUSH";"2006";"0"
"REESE";"KILMER";"CAMPUS REMEMBER";"2006";"0"
"REESE";"KILMER";"CANDLES GRAPES";"2006";"0"
"REESE";"KILMER";"COAST RAINBOW";"2006";"0"
"REESE";"KILMER";"CRANES RESERVOIR";"2006";"0"
"REESE";"KILMER";"CRYSTAL BREAKING";"2006";"0"
"REESE";"KILMER";"DEEP CRUSADE";"2006";"0"
"REESE";"KILMER";"FORRESTER COMANCHEROS";"2006";"0"
"REESE";"KILMER";"HAWK CHILL";"2006";"0"
"REESE";"KILMER";"HIGHBALL POTTER";"2006";"0"
"REESE";"KILMER";"INSTINCT AIRPORT";"2006";"0"
"REESE";"KILMER";"INTRIGUE WORST";"2006";"0"
"REESE";"KILMER";"JERK PAYCHECK";"2006";"0"
"REESE";"KILMER";"KNOCK WARLOCK";"2006";"0"
"REESE";"KILMER";"KRAMER CHOCOLATE";"2006";"0"
"REESE";"KILMER";"LAMBS CINCINATTI";"2006";"0"
"REESE";"KILMER";"LOVER TRUMAN";"2006";"0"
"REESE";"KILMER";"PINOCCHIO SIMON";"2006";"0"
"REESE";"KILMER";"RANDOM GO";"2006";"0"
"REESE";"KILMER";"SCALAWAG DUCK";"2006";"0"
"REESE";"KILMER";"SECRETS PARADISE";"2006";"0"
"REESE";"KILMER";"SILENCE KANE";"2006";"0"
"REESE";"KILMER";"SLUMS DUCK";"2006";"0"
"REESE";"KILMER";"TOMORROW HUSTLER";"2006";"0"
"REESE";"KILMER";"TOWN ARK";"2006";"0"
"REESE";"KILMER";"TRACY CIDER";"2006";"0"
"REESE";"KILMER";"UNBREAKABLE KARATE";"2006";"0"
"REESE";"KILMER";"UNITED PILOT";"2006";"0"
"REESE";"KILMER";"WILLOW TRACY";"2006";"0"
"REESE";"KILMER";"WISDOM WORKER";"2006";"0"
"REESE";"WEST";"AGENT TRUMAN";"2006";"0"
"REESE";"WEST";"ANTITRUST TOMATOES";"2006";"0"
"REESE";"WEST";"BEDAZZLED MARRIED";"2006";"0"
"REESE";"WEST";"CASABLANCA SUPER";"2006";"0"
"REESE";"WEST";"CAUSE DATE";"2006";"0"
"REESE";"WEST";"CHOCOLAT HARRY";"2006";"0"
"REESE";"WEST";"COAST RAINBOW";"2006";"0"
"REESE";"WEST";"CREATURES SHAKESPEARE";"2006";"0"
"REESE";"WEST";"DOORS PRESIDENT";"2006";"0"
"REESE";"WEST";"DRACULA CRYSTAL";"2006";"0"
"REESE";"WEST";"DRUMS DYNAMITE";"2006";"0"
"REESE";"WEST";"GODFATHER DIARY";"2006";"0"
"REESE";"WEST";"GOODFELLAS SALUTE";"2006";"0"
"REESE";"WEST";"GORGEOUS BINGO";"2006";"0"
"REESE";"WEST";"HOBBIT ALIEN";"2006";"0"
"REESE";"WEST";"LIFE TWISTED";"2006";"0"
"REESE";"WEST";"LOSE INCH";"2006";"0"
"REESE";"WEST";"MALKOVICH PET";"2006";"0"
"REESE";"WEST";"MOSQUITO ARMAGEDDON";"2006";"0"
"REESE";"WEST";"NORTHWEST POLISH";"2006";"0"
"REESE";"WEST";"POSEIDON FOREVER";"2006";"0"
"REESE";"WEST";"REMEMBER DIARY";"2006";"0"
"REESE";"WEST";"ROUGE SQUAD";"2006";"0"
"REESE";"WEST";"RUNNER MADIGAN";"2006";"0"
"REESE";"WEST";"SAINTS BRIDE";"2006";"0"
"REESE";"WEST";"SCHOOL JACKET";"2006";"0"
"REESE";"WEST";"SNATCHERS MONTEZUMA";"2006";"0"
"REESE";"WEST";"TURN STAR";"2006";"0"
"REESE";"WEST";"VOLUME HOUSE";"2006";"0"
"REESE";"WEST";"WEEKEND PERSONAL";"2006";"0"
"REESE";"WEST";"WILD APOLLO";"2006";"0"
"REESE";"WEST";"WITCHES PANIC";"2006";"0"
"REESE";"WEST";"YENTL IDAHO";"2006";"0"
"RENEE";"BALL";"ALONE TRIP";"2006";"0"
"RENEE";"BALL";"ANGELS LIFE";"2006";"0"
"RENEE";"BALL";"ANTITRUST TOMATOES";"2006";"0"
"RENEE";"BALL";"BALLOON HOMEWARD";"2006";"0"
"RENEE";"BALL";"BINGO TALENTED";"2006";"0"
"RENEE";"BALL";"BIRDCAGE CASPER";"2006";"0"
"RENEE";"BALL";"BRIGHT ENCOUNTERS";"2006";"0"
"RENEE";"BALL";"CABIN FLASH";"2006";"0"
"RENEE";"BALL";"CAT CONEHEADS";"2006";"0"
"RENEE";"BALL";"COMANCHEROS ENEMY";"2006";"0"
"RENEE";"BALL";"DESERT POSEIDON";"2006";"0"
"RENEE";"BALL";"DESPERATE TRAINSPOTTING";"2006";"0"
"RENEE";"BALL";"EXTRAORDINARY CONQUERER";"2006";"0"
"RENEE";"BALL";"GHOST GROUNDHOG";"2006";"0"
"RENEE";"BALL";"GREEDY ROOTS";"2006";"0"
"RENEE";"BALL";"HILLS NEIGHBORS";"2006";"0"
"RENEE";"BALL";"HOTEL HAPPINESS";"2006";"0"
"RENEE";"BALL";"HUNTER ALTER";"2006";"0"
"RENEE";"BALL";"JADE BUNCH";"2006";"0"
"RENEE";"BALL";"KING EVOLUTION";"2006";"0"
"RENEE";"BALL";"LOVERBOY ATTACKS";"2006";"0"
"RENEE";"BALL";"MAGNIFICENT CHITTY";"2006";"0"
"RENEE";"BALL";"MASK PEACH";"2006";"0"
"RENEE";"BALL";"NATURAL STOCK";"2006";"0"
"RENEE";"BALL";"NONE SPIKING";"2006";"0"
"RENEE";"BALL";"PATRIOT ROMAN";"2006";"0"
"RENEE";"BALL";"PERDITION FARGO";"2006";"0"
"RENEE";"BALL";"SCARFACE BANG";"2006";"0"
"RENEE";"BALL";"SENSE GREEK";"2006";"0"
"RENEE";"BALL";"TRAMP OTHERS";"2006";"0"
"RENEE";"BALL";"TROUBLE DATE";"2006";"0"
"RENEE";"BALL";"UNFAITHFUL KILL";"2006";"0"
"RENEE";"BALL";"WIND PHANTOM";"2006";"0"
"RENEE";"TRACY";"ALADDIN CALENDAR";"2006";"0"
"RENEE";"TRACY";"ALIEN CENTER";"2006";"0"
"RENEE";"TRACY";"ARTIST COLDBLOODED";"2006";"0"
"RENEE";"TRACY";"COMA HEAD";"2006";"0"
"RENEE";"TRACY";"CONNECTION MICROCOSMOS";"2006";"0"
"RENEE";"TRACY";"CREEPERS KANE";"2006";"0"
"RENEE";"TRACY";"CRUSADE HONEY";"2006";"0"
"RENEE";"TRACY";"DESPERATE TRAINSPOTTING";"2006";"0"
"RENEE";"TRACY";"DOUBTFIRE LABYRINTH";"2006";"0"
"RENEE";"TRACY";"EFFECT GLADIATOR";"2006";"0"
"RENEE";"TRACY";"EYES DRIVING";"2006";"0"
"RENEE";"TRACY";"FIRE WOLVES";"2006";"0"
"RENEE";"TRACY";"FRIDA SLIPPER";"2006";"0"
"RENEE";"TRACY";"HANDICAP BOONDOCK";"2006";"0"
"RENEE";"TRACY";"HOLLYWOOD ANONYMOUS";"2006";"0"
"RENEE";"TRACY";"HOPE TOOTSIE";"2006";"0"
"RENEE";"TRACY";"INFORMER DOUBLE";"2006";"0"
"RENEE";"TRACY";"INVASION CYCLONE";"2006";"0"
"RENEE";"TRACY";"MAGUIRE APACHE";"2006";"0"
"RENEE";"TRACY";"MILLION ACE";"2006";"0"
"RENEE";"TRACY";"QUEST MUSSOLINI";"2006";"0"
"RENEE";"TRACY";"RAGE GAMES";"2006";"0"
"RENEE";"TRACY";"ROCKETEER MOTHER";"2006";"0"
"RENEE";"TRACY";"ROCKY WAR";"2006";"0"
"RENEE";"TRACY";"SECRETS PARADISE";"2006";"0"
"RENEE";"TRACY";"SHANE DARKNESS";"2006";"0"
"RENEE";"TRACY";"SHAWSHANK BUBBLE";"2006";"0"
"RENEE";"TRACY";"SILENCE KANE";"2006";"0"
"RENEE";"TRACY";"SMOKING BARBARELLA";"2006";"0"
"RENEE";"TRACY";"SPIRITED CASUALTIES";"2006";"0"
"RENEE";"TRACY";"SUNDANCE INVASION";"2006";"0"
"RENEE";"TRACY";"THIEF PELICAN";"2006";"0"
"RENEE";"TRACY";"UNTOUCHABLES SUNRISE";"2006";"0"
"RICHARD";"PENN";"AIRPLANE SIERRA";"2006";"0"
"RICHARD";"PENN";"BALLOON HOMEWARD";"2006";"0"
"RICHARD";"PENN";"CHAMBER ITALIAN";"2006";"0"
"RICHARD";"PENN";"CONEHEADS SMOOCHY";"2006";"0"
"RICHARD";"PENN";"DARKO DORADO";"2006";"0"
"RICHARD";"PENN";"EARTH VISION";"2006";"0"
"RICHARD";"PENN";"EMPIRE MALKOVICH";"2006";"0"
"RICHARD";"PENN";"ENOUGH RAGING";"2006";"0"
"RICHARD";"PENN";"FRISCO FORREST";"2006";"0"
"RICHARD";"PENN";"FUGITIVE MAGUIRE";"2006";"0"
"RICHARD";"PENN";"GASLIGHT CRUSADE";"2006";"0"
"RICHARD";"PENN";"GONE TROUBLE";"2006";"0"
"RICHARD";"PENN";"GROUNDHOG UNCUT";"2006";"0"
"RICHARD";"PENN";"GUYS FALCON";"2006";"0"
"RICHARD";"PENN";"HANKY OCTOBER";"2006";"0"
"RICHARD";"PENN";"HEAVEN FREEDOM";"2006";"0"
"RICHARD";"PENN";"ILLUSION AMELIE";"2006";"0"
"RICHARD";"PENN";"INSTINCT AIRPORT";"2006";"0"
"RICHARD";"PENN";"LEBOWSKI SOLDIERS";"2006";"0"
"RICHARD";"PENN";"MODEL FISH";"2006";"0"
"RICHARD";"PENN";"MONTEZUMA COMMAND";"2006";"0"
"RICHARD";"PENN";"OKLAHOMA JUMANJI";"2006";"0"
"RICHARD";"PENN";"PAJAMA JAWBREAKER";"2006";"0"
"RICHARD";"PENN";"RESURRECTION SILVERADO";"2006";"0"
"RICHARD";"PENN";"SLEEPY JAPANESE";"2006";"0"
"RICHARD";"PENN";"SUPERFLY TRIP";"2006";"0"
"RICHARD";"PENN";"TENENBAUMS COMMAND";"2006";"0"
"RICHARD";"PENN";"TOMATOES HELLFIGHTERS";"2006";"0"
"RICHARD";"PENN";"VAMPIRE WHALE";"2006";"0"
"RICHARD";"PENN";"WAGON JAWS";"2006";"0"
"RIP";"CRAWFORD";"ALABAMA DEVIL";"2006";"0"
"RIP";"CRAWFORD";"AMERICAN CIRCUS";"2006";"0"
"RIP";"CRAWFORD";"ARABIA DOGMA";"2006";"0"
"RIP";"CRAWFORD";"BOULEVARD MOB";"2006";"0"
"RIP";"CRAWFORD";"BRANNIGAN SUNRISE";"2006";"0"
"RIP";"CRAWFORD";"BUCKET BROTHERHOOD";"2006";"0"
"RIP";"CRAWFORD";"CHOCOLAT HARRY";"2006";"0"
"RIP";"CRAWFORD";"CRAFT OUTFIELD";"2006";"0"
"RIP";"CRAWFORD";"CYCLONE FAMILY";"2006";"0"
"RIP";"CRAWFORD";"DESTINATION JERK";"2006";"0"
"RIP";"CRAWFORD";"DONNIE ALLEY";"2006";"0"
"RIP";"CRAWFORD";"FOOL MOCKINGBIRD";"2006";"0"
"RIP";"CRAWFORD";"FORREST SONS";"2006";"0"
"RIP";"CRAWFORD";"FRONTIER CABIN";"2006";"0"
"RIP";"CRAWFORD";"GABLES METROPOLIS";"2006";"0"
"RIP";"CRAWFORD";"GUYS FALCON";"2006";"0"
"RIP";"CRAWFORD";"HALL CASSIDY";"2006";"0"
"RIP";"CRAWFORD";"LONELY ELEPHANT";"2006";"0"
"RIP";"CRAWFORD";"MADISON TRAP";"2006";"0"
"RIP";"CRAWFORD";"MASSAGE IMAGE";"2006";"0"
"RIP";"CRAWFORD";"OKLAHOMA JUMANJI";"2006";"0"
"RIP";"CRAWFORD";"OSCAR GOLD";"2006";"0"
"RIP";"CRAWFORD";"PITTSBURGH HUNCHBACK";"2006";"0"
"RIP";"CRAWFORD";"POLISH BROOKLYN";"2006";"0"
"RIP";"CRAWFORD";"RANGE MOONWALKER";"2006";"0"
"RIP";"CRAWFORD";"RINGS HEARTBREAKERS";"2006";"0"
"RIP";"CRAWFORD";"SAINTS BRIDE";"2006";"0"
"RIP";"CRAWFORD";"SATURDAY LAMBS";"2006";"0"
"RIP";"CRAWFORD";"SIEGE MADRE";"2006";"0"
"RIP";"CRAWFORD";"SORORITY QUEEN";"2006";"0"
"RIP";"CRAWFORD";"TEXAS WATCH";"2006";"0"
"RIP";"CRAWFORD";"TRAIN BUNCH";"2006";"0"
"RIP";"CRAWFORD";"TRAMP OTHERS";"2006";"0"
"RIP";"WINSLET";"ALABAMA DEVIL";"2006";"0"
"RIP";"WINSLET";"ATTRACTION NEWTON";"2006";"0"
"RIP";"WINSLET";"CHAMBER ITALIAN";"2006";"0"
"RIP";"WINSLET";"CLUE GRAIL";"2006";"0"
"RIP";"WINSLET";"DANCES NONE";"2006";"0"
"RIP";"WINSLET";"DATE SPEED";"2006";"0"
"RIP";"WINSLET";"DAWN POND";"2006";"0"
"RIP";"WINSLET";"DRIVING POLISH";"2006";"0"
"RIP";"WINSLET";"EXPRESS LONELY";"2006";"0"
"RIP";"WINSLET";"FINDING ANACONDA";"2006";"0"
"RIP";"WINSLET";"FLOATS GARDEN";"2006";"0"
"RIP";"WINSLET";"FORWARD TEMPLE";"2006";"0"
"RIP";"WINSLET";"GAMES BOWFINGER";"2006";"0"
"RIP";"WINSLET";"GILBERT PELICAN";"2006";"0"
"RIP";"WINSLET";"GREATEST NORTH";"2006";"0"
"RIP";"WINSLET";"GREEK EVERYONE";"2006";"0"
"RIP";"WINSLET";"GUMP DATE";"2006";"0"
"RIP";"WINSLET";"HANGING DEEP";"2006";"0"
"RIP";"WINSLET";"HOTEL HAPPINESS";"2006";"0"
"RIP";"WINSLET";"KILL BROTHERHOOD";"2006";"0"
"RIP";"WINSLET";"MUPPET MILE";"2006";"0"
"RIP";"WINSLET";"PANKY SUBMARINE";"2006";"0"
"RIP";"WINSLET";"PATTON INTERVIEW";"2006";"0"
"RIP";"WINSLET";"PERDITION FARGO";"2006";"0"
"RIP";"WINSLET";"QUEEN LUKE";"2006";"0"
"RIP";"WINSLET";"ROXANNE REBEL";"2006";"0"
"RIP";"WINSLET";"SPOILERS HELLFIGHTERS";"2006";"0"
"RIP";"WINSLET";"STALLION SUNDANCE";"2006";"0"
"RIP";"WINSLET";"STAMPEDE DISTURBING";"2006";"0"
"RIP";"WINSLET";"WHALE BIKINI";"2006";"0"
"RITA";"REYNOLDS";"ARACHNOPHOBIA ROLLERCOASTER";"2006";"0"
"RITA";"REYNOLDS";"ARSENIC INDEPENDENCE";"2006";"0"
"RITA";"REYNOLDS";"BEHAVIOR RUNAWAY";"2006";"0"
"RITA";"REYNOLDS";"BORN SPINAL";"2006";"0"
"RITA";"REYNOLDS";"COMMAND DARLING";"2006";"0"
"RITA";"REYNOLDS";"EARRING INSTINCT";"2006";"0"
"RITA";"REYNOLDS";"FLAMINGOS CONNECTICUT";"2006";"0"
"RITA";"REYNOLDS";"GENTLEMEN STAGE";"2006";"0"
"RITA";"REYNOLDS";"GILBERT PELICAN";"2006";"0"
"RITA";"REYNOLDS";"GODFATHER DIARY";"2006";"0"
"RITA";"REYNOLDS";"IMPOSSIBLE PREJUDICE";"2006";"0"
"RITA";"REYNOLDS";"INDIAN LOVE";"2006";"0"
"RITA";"REYNOLDS";"JERK PAYCHECK";"2006";"0"
"RITA";"REYNOLDS";"LUKE MUMMY";"2006";"0"
"RITA";"REYNOLDS";"MAKER GABLES";"2006";"0"
"RITA";"REYNOLDS";"NATIONAL STORY";"2006";"0"
"RITA";"REYNOLDS";"NORTHWEST POLISH";"2006";"0"
"RITA";"REYNOLDS";"RECORDS ZORRO";"2006";"0"
"RITA";"REYNOLDS";"SNATCH SLIPPER";"2006";"0"
"RITA";"REYNOLDS";"TRAINSPOTTING STRANGERS";"2006";"0"
"RIVER";"DEAN";"BABY HALL";"2006";"0"
"RIVER";"DEAN";"BLADE POLISH";"2006";"0"
"RIVER";"DEAN";"CHICAGO NORTH";"2006";"0"
"RIVER";"DEAN";"CONFUSED CANDLES";"2006";"0"
"RIVER";"DEAN";"DIRTY ACE";"2006";"0"
"RIVER";"DEAN";"DOGMA FAMILY";"2006";"0"
"RIVER";"DEAN";"FIRE WOLVES";"2006";"0"
"RIVER";"DEAN";"FROGMEN BREAKING";"2006";"0"
"RIVER";"DEAN";"GLEAMING JAWBREAKER";"2006";"0"
"RIVER";"DEAN";"GUMP DATE";"2006";"0"
"RIVER";"DEAN";"HATE HANDICAP";"2006";"0"
"RIVER";"DEAN";"INDEPENDENCE HOTEL";"2006";"0"
"RIVER";"DEAN";"JERSEY SASSY";"2006";"0"
"RIVER";"DEAN";"KILL BROTHERHOOD";"2006";"0"
"RIVER";"DEAN";"MARS ROMAN";"2006";"0"
"RIVER";"DEAN";"MIGHTY LUCK";"2006";"0"
"RIVER";"DEAN";"MOVIE SHAKESPEARE";"2006";"0"
"RIVER";"DEAN";"MYSTIC TRUMAN";"2006";"0"
"RIVER";"DEAN";"PARK CITIZEN";"2006";"0"
"RIVER";"DEAN";"PARTY KNOCK";"2006";"0"
"RIVER";"DEAN";"PINOCCHIO SIMON";"2006";"0"
"RIVER";"DEAN";"POCUS PULP";"2006";"0"
"RIVER";"DEAN";"POND SEATTLE";"2006";"0"
"RIVER";"DEAN";"QUEEN LUKE";"2006";"0"
"RIVER";"DEAN";"SHREK LICENSE";"2006";"0"
"RIVER";"DEAN";"SORORITY QUEEN";"2006";"0"
"RIVER";"DEAN";"SPIRIT FLINTSTONES";"2006";"0"
"RIVER";"DEAN";"SWEET BROTHERHOOD";"2006";"0"
"RIVER";"DEAN";"TEEN APOLLO";"2006";"0"
"RIVER";"DEAN";"TRAMP OTHERS";"2006";"0"
"RIVER";"DEAN";"WARDROBE PHANTOM";"2006";"0"
"ROCK";"DUKAKIS";"ACADEMY DINOSAUR";"2006";"0"
"ROCK";"DUKAKIS";"ALADDIN CALENDAR";"2006";"0"
"ROCK";"DUKAKIS";"ALICE FANTASIA";"2006";"0"
"ROCK";"DUKAKIS";"BALLOON HOMEWARD";"2006";"0"
"ROCK";"DUKAKIS";"BUBBLE GROSSE";"2006";"0"
"ROCK";"DUKAKIS";"CADDYSHACK JEDI";"2006";"0"
"ROCK";"DUKAKIS";"CHITTY LOCK";"2006";"0"
"ROCK";"DUKAKIS";"DANCING FEVER";"2006";"0"
"ROCK";"DUKAKIS";"DESIRE ALIEN";"2006";"0"
"ROCK";"DUKAKIS";"EVE RESURRECTION";"2006";"0"
"ROCK";"DUKAKIS";"FICTION CHRISTMAS";"2006";"0"
"ROCK";"DUKAKIS";"FLATLINERS KILLER";"2006";"0"
"ROCK";"DUKAKIS";"FRISCO FORREST";"2006";"0"
"ROCK";"DUKAKIS";"HANGING DEEP";"2006";"0"
"ROCK";"DUKAKIS";"HEAVYWEIGHTS BEAST";"2006";"0"
"ROCK";"DUKAKIS";"LADY STAGE";"2006";"0"
"ROCK";"DUKAKIS";"LESSON CLEOPATRA";"2006";"0"
"ROCK";"DUKAKIS";"LONELY ELEPHANT";"2006";"0"
"ROCK";"DUKAKIS";"MAUDE MOD";"2006";"0"
"ROCK";"DUKAKIS";"MONTEREY LABYRINTH";"2006";"0"
"ROCK";"DUKAKIS";"MUMMY CREATURES";"2006";"0"
"ROCK";"DUKAKIS";"PATHS CONTROL";"2006";"0"
"ROCK";"DUKAKIS";"SCISSORHANDS SLUMS";"2006";"0"
"ROCK";"DUKAKIS";"SEABISCUIT PUNK";"2006";"0"
"ROCK";"DUKAKIS";"SEARCHERS WAIT";"2006";"0"
"ROCK";"DUKAKIS";"SNATCHERS MONTEZUMA";"2006";"0"
"ROCK";"DUKAKIS";"STORM HAPPINESS";"2006";"0"
"ROCK";"DUKAKIS";"UNITED PILOT";"2006";"0"
"ROCK";"DUKAKIS";"WORKER TARZAN";"2006";"0"
"ROCK";"DUKAKIS";"WORKING MICROCOSMOS";"2006";"0"
"RUSSELL";"BACALL";"ARABIA DOGMA";"2006";"0"
"RUSSELL";"BACALL";"ARIZONA BANG";"2006";"0"
"RUSSELL";"BACALL";"CINCINATTI WHISPERER";"2006";"0"
"RUSSELL";"BACALL";"CONFESSIONS MAGUIRE";"2006";"0"
"RUSSELL";"BACALL";"CRAZY HOME";"2006";"0"
"RUSSELL";"BACALL";"DINOSAUR SECRETARY";"2006";"0"
"RUSSELL";"BACALL";"FIDDLER LOST";"2006";"0"
"RUSSELL";"BACALL";"FLATLINERS KILLER";"2006";"0"
"RUSSELL";"BACALL";"HURRICANE AFFAIR";"2006";"0"
"RUSSELL";"BACALL";"IDOLS SNATCHERS";"2006";"0"
"RUSSELL";"BACALL";"MATRIX SNOWMAN";"2006";"0"
"RUSSELL";"BACALL";"MOVIE SHAKESPEARE";"2006";"0"
"RUSSELL";"BACALL";"MUMMY CREATURES";"2006";"0"
"RUSSELL";"BACALL";"PANKY SUBMARINE";"2006";"0"
"RUSSELL";"BACALL";"PAYCHECK WAIT";"2006";"0"
"RUSSELL";"BACALL";"PRIX UNDEFEATED";"2006";"0"
"RUSSELL";"BACALL";"REUNION WITCHES";"2006";"0"
"RUSSELL";"BACALL";"SEA VIRGIN";"2006";"0"
"RUSSELL";"BACALL";"SIERRA DIVIDE";"2006";"0"
"RUSSELL";"BACALL";"SOLDIERS EVOLUTION";"2006";"0"
"RUSSELL";"BACALL";"SPINAL ROCKY";"2006";"0"
"RUSSELL";"BACALL";"STREETCAR INTENTIONS";"2006";"0"
"RUSSELL";"BACALL";"SUNRISE LEAGUE";"2006";"0"
"RUSSELL";"BACALL";"SUSPECTS QUILLS";"2006";"0"
"RUSSELL";"BACALL";"WORKER TARZAN";"2006";"0"
"RUSSELL";"CLOSE";"APOCALYPSE FLAMINGOS";"2006";"0"
"RUSSELL";"CLOSE";"ARMY FLINTSTONES";"2006";"0"
"RUSSELL";"CLOSE";"BILKO ANONYMOUS";"2006";"0"
"RUSSELL";"CLOSE";"CALIFORNIA BIRDS";"2006";"0"
"RUSSELL";"CLOSE";"FIDELITY DEVIL";"2006";"0"
"RUSSELL";"CLOSE";"GUNFIGHT MOON";"2006";"0"
"RUSSELL";"CLOSE";"GUNFIGHTER MUSSOLINI";"2006";"0"
"RUSSELL";"CLOSE";"GUYS FALCON";"2006";"0"
"RUSSELL";"CLOSE";"KENTUCKIAN GIANT";"2006";"0"
"RUSSELL";"CLOSE";"LICENSE WEEKEND";"2006";"0"
"RUSSELL";"CLOSE";"MIGHTY LUCK";"2006";"0"
"RUSSELL";"CLOSE";"OLEANDER CLUE";"2006";"0"
"RUSSELL";"CLOSE";"RANGE MOONWALKER";"2006";"0"
"RUSSELL";"CLOSE";"STORY SIDE";"2006";"0"
"RUSSELL";"CLOSE";"SUMMER SCARFACE";"2006";"0"
"RUSSELL";"CLOSE";"TROUBLE DATE";"2006";"0"
"RUSSELL";"CLOSE";"VIDEOTAPE ARSENIC";"2006";"0"
"RUSSELL";"CLOSE";"VOLCANO TEXAS";"2006";"0"
"RUSSELL";"CLOSE";"WON DARES";"2006";"0"
"RUSSELL";"TEMPLE";"BANG KWAI";"2006";"0"
"RUSSELL";"TEMPLE";"BILL OTHERS";"2006";"0"
"RUSSELL";"TEMPLE";"BREAKFAST GOLDFINGER";"2006";"0"
"RUSSELL";"TEMPLE";"CANYON STOCK";"2006";"0"
"RUSSELL";"TEMPLE";"CHASING FIGHT";"2006";"0"
"RUSSELL";"TEMPLE";"CHITTY LOCK";"2006";"0"
"RUSSELL";"TEMPLE";"CITIZEN SHREK";"2006";"0"
"RUSSELL";"TEMPLE";"CLOSER BANG";"2006";"0"
"RUSSELL";"TEMPLE";"COMFORTS RUSH";"2006";"0"
"RUSSELL";"TEMPLE";"CONNECTION MICROCOSMOS";"2006";"0"
"RUSSELL";"TEMPLE";"CRAZY HOME";"2006";"0"
"RUSSELL";"TEMPLE";"CROSSROADS CASUALTIES";"2006";"0"
"RUSSELL";"TEMPLE";"FROGMEN BREAKING";"2006";"0"
"RUSSELL";"TEMPLE";"GHOST GROUNDHOG";"2006";"0"
"RUSSELL";"TEMPLE";"GLORY TRACY";"2006";"0"
"RUSSELL";"TEMPLE";"GOLD RIVER";"2006";"0"
"RUSSELL";"TEMPLE";"INDIAN LOVE";"2006";"0"
"RUSSELL";"TEMPLE";"NOVOCAINE FLIGHT";"2006";"0"
"RUSSELL";"TEMPLE";"PELICAN COMFORTS";"2006";"0"
"RUSSELL";"TEMPLE";"PLATOON INSTINCT";"2006";"0"
"RUSSELL";"TEMPLE";"SANTA PARIS";"2006";"0"
"RUSSELL";"TEMPLE";"SHAKESPEARE SADDLE";"2006";"0"
"RUSSELL";"TEMPLE";"SLUMS DUCK";"2006";"0"
"RUSSELL";"TEMPLE";"SMILE EARRING";"2006";"0"
"RUSSELL";"TEMPLE";"TOWERS HURRICANE";"2006";"0"
"RUSSELL";"TEMPLE";"TRAINSPOTTING STRANGERS";"2006";"0"
"RUSSELL";"TEMPLE";"TROOPERS METAL";"2006";"0"
"RUSSELL";"TEMPLE";"UNCUT SUICIDES";"2006";"0"
"RUSSELL";"TEMPLE";"VISION TORQUE";"2006";"0"
"RUSSELL";"TEMPLE";"VOLCANO TEXAS";"2006";"0"
"RUSSELL";"TEMPLE";"WRATH MILE";"2006";"0"
"SALMA";"NOLTE";"AMISTAD MIDSUMMER";"2006";"0"
"SALMA";"NOLTE";"ANTITRUST TOMATOES";"2006";"0"
"SALMA";"NOLTE";"BIRDCAGE CASPER";"2006";"0"
"SALMA";"NOLTE";"BLUES INSTINCT";"2006";"0"
"SALMA";"NOLTE";"CLOCKWORK PARADISE";"2006";"0"
"SALMA";"NOLTE";"CLONES PINOCCHIO";"2006";"0"
"SALMA";"NOLTE";"COLOR PHILADELPHIA";"2006";"0"
"SALMA";"NOLTE";"DETAILS PACKER";"2006";"0"
"SALMA";"NOLTE";"DOCTOR GRAIL";"2006";"0"
"SALMA";"NOLTE";"FALCON VOLUME";"2006";"0"
"SALMA";"NOLTE";"FELLOWSHIP AUTUMN";"2006";"0"
"SALMA";"NOLTE";"GO PURPLE";"2006";"0"
"SALMA";"NOLTE";"ISHTAR ROCKETEER";"2006";"0"
"SALMA";"NOLTE";"JUGGLER HARDLY";"2006";"0"
"SALMA";"NOLTE";"JUMPING WRATH";"2006";"0"
"SALMA";"NOLTE";"LUST LOCK";"2006";"0"
"SALMA";"NOLTE";"NEMO CAMPUS";"2006";"0"
"SALMA";"NOLTE";"OZ LIAISONS";"2006";"0"
"SALMA";"NOLTE";"PANKY SUBMARINE";"2006";"0"
"SALMA";"NOLTE";"PERSONAL LADYBUGS";"2006";"0"
"SALMA";"NOLTE";"REBEL AIRPORT";"2006";"0"
"SALMA";"NOLTE";"SIEGE MADRE";"2006";"0"
"SALMA";"NOLTE";"WAR NOTTING";"2006";"0"
"SALMA";"NOLTE";"WASH HEAVENLY";"2006";"0"
"SALMA";"NOLTE";"ZHIVAGO CORE";"2006";"0"
"SANDRA";"KILMER";"AGENT TRUMAN";"2006";"0"
"SANDRA";"KILMER";"ARTIST COLDBLOODED";"2006";"0"
"SANDRA";"KILMER";"BLACKOUT PRIVATE";"2006";"0"
"SANDRA";"KILMER";"BULL SHAWSHANK";"2006";"0"
"SANDRA";"KILMER";"CANDIDATE PERDITION";"2006";"0"
"SANDRA";"KILMER";"CANDLES GRAPES";"2006";"0"
"SANDRA";"KILMER";"CASSIDY WYOMING";"2006";"0"
"SANDRA";"KILMER";"DARN FORRESTER";"2006";"0"
"SANDRA";"KILMER";"DESTINY SATURDAY";"2006";"0"
"SANDRA";"KILMER";"DIVIDE MONSTER";"2006";"0"
"SANDRA";"KILMER";"DRIVER ANNIE";"2006";"0"
